commercial_area,weekend_sales,weekday_sales,total_shops,weekend_per_shop,weekday_per_shop,weekend_index
선정릉역,5960400282.0,32200116419.0,4110.0,1450219.0467153285,7834578.204136253,0.18510492957357777
유엔빌리지길,413582167.0,2243688177.0,114.0,3627913.745614035,19681475.236842107,0.18433139294471576
선릉역,38066756229.0,208948253621.0,13098.0,2906302.9644983965,15952683.89227363,0.18218269628636016
내방역 4번,537303880.0,2953534619.0,366.0,1468043.3879781421,8069766.718579235,0.18191893758195357
도봉역 3번,437342096.0,2409489631.0,750.0,583122.7946666667,3212652.8413333334,0.18150818761502277
두산초등학교,565500201.0,3126625021.0,354.0,1597458.1949152541,8832274.070621468,0.18086601277793588
신정역 1번,120469507.0,669310406.0,264.0,456323.89015151514,2535266.6893939395,0.1799904885984994
대흥동주민센터,241981002.0,1346277842.0,288.0,840211.8125,4674575.840277778,0.17974075963436972
흑석시장,207222667.0,1156315803.0,360.0,575618.5194444444,3211988.341666667,0.17920940495872476
삼성중앙역,13415190546.0,74958572151.0,5874.0,2283825.424923391,12761077.996424923,0.17896806410580796
충무로역,16644211715.0,93114317970.0,9006.0,1848124.7740395293,10339142.568287808,0.17875029402419623
어린이대공원역 3번,1019133077.0,5706855299.0,1272.0,801205.2492138365,4486521.4614779875,0.17858050074943735
경향신문사,1942441946.0,10885204267.0,390.0,4980620.374358974,27910780.171794873,0.17844790950674036
잠원역,117693468.0,659924669.0,72.0,1634631.5,9165620.402777778,0.17834379214576687
교대역(법원.검찰청),36196943145.0,205296454917.0,12804.0,2827002.744845361,16033774.985707592,0.17631548075018727
중부시장(신중부시장),1249275584.0,7090596025.0,1194.0,1046294.458961474,5938522.6340033505,0.17618766879332967
중림동,5289603679.0,30118375574.0,2700.0,1959112.4737037036,11154953.916296296,0.17562712391322677
충정로역 6번,836559123.0,4765075738.0,300.0,2788530.41,15883585.793333333,0.17556050921262398
한강성심병원,728904109.0,4159802075.0,720.0,1012366.8180555556,5777502.881944444,0.17522567080309948
등마루시장,143900967.0,827859331.0,96.0,1498968.40625,8623534.697916666,0.17382296920683016
외대앞역 2번,717945493.0,4140440388.0,438.0,1639144.9611872146,9453060.246575342,0.17339834068877796
둔촌고등학교(둔촌중학교),79355704.0,458266657.0,264.0,300589.7878787879,1735858.5492424243,0.17316490909352805
세명컴퓨터고등학교,23420292.0,135651163.0,144.0,162640.91666666666,942021.9652777778,0.17265087509791566
경신고등학교,169447906.0,983945174.0,360.0,470688.6277777778,2733181.038888889,0.17221275176456122
상월곡역 3번,163675424.0,951753475.0,192.0,852476.1666666666,4957049.348958333,0.17197249949625873
교대입구교차로,6820618862.0,40065443814.0,3822.0,1784567.991104134,10482847.675039247,0.17023694767151643
종로5가역,7209808600.0,42753635625.0,4266.0,1690062.962962963,10021949.279184248,0.16863615209800065
영등포청과시장교차로,941986010.0,5675093211.0,1416.0,665244.3573446327,4007834.188559322,0.16598599793465135
광흥창역 1번,155801726.0,939930388.0,336.0,463695.6130952381,2797411.869047619,0.1657587923415452
금천구립가산도서관,109390777.0,662131132.0,264.0,414359.0037878788,2508072.4696969697,0.16521013997571707
송파나루역 3번,81665516.0,495022366.0,120.0,680545.9666666667,4125186.3833333333,0.1649733862732174
인현시장,3014437432.0,18275141141.0,1926.0,1565128.4693665628,9488650.644340603,0.16494742277186333
당산역 8번,378404500.0,2306509519.0,168.0,2252407.738095238,13729223.327380951,0.16405937061298553
중부경찰서(영화인의거리),5071473069.0,31110925848.0,4002.0,1267234.6499250375,7773844.539730135,0.16301260508214754
구역삼세무서,8081654884.0,49905682876.0,6204.0,1302652.3023855577,8044113.938749194,0.16193856928238778
중암중학교,23415626.0,145779475.0,180.0,130086.8111111111,809885.9722222222,0.16062361316639395
양평역,888726120.0,5541245138.0,462.0,1923649.6103896103,11994037.095238095,0.16038383032459877
영등포동성당,70041038.0,437985937.0,168.0,416910.9404761905,2607059.148809524,0.15991618013982034
방배초등학교,293225370.0,1841561059.0,882.0,332455.0680272109,2087937.7086167801,0.15922652608609486
답십리역 6번,114994911.0,724762728.0,90.0,1277721.2333333334,8052919.2,0.15866559710835462
강서구다솔마을,1119487544.0,7065999361.0,768.0,1457666.0729166667,9200520.001302084,0.1584330095158071
양재시장,767683270.0,4861127915.0,414.0,1854307.4154589372,11741854.86714976,0.15792286963508137
신길역 3번,93301050.0,593686030.0,198.0,471217.42424242425,2998414.292929293,0.15715554229901618
국회의사당역(국회의사당),33647707831.0,214295144761.0,11268.0,2986129.555466809,19018028.466542423,0.15701572645767015
한국의류시험연구원,272874446.0,1741022133.0,654.0,417239.2140672783,2662113.353211009,0.1567323245510975
개포지구대옆,132771933.0,855741967.0,246.0,539723.3048780488,3478625.8821138213,0.15515416810217045
영등포구청역 2번,1261597488.0,8160204879.0,1086.0,1161691.9779005526,7514000.809392265,0.15460365354878244
경찰청앞교차로,1283266724.0,8303621163.0,378.0,3394885.513227513,21967251.753968254,0.1545430239180578
여의도역(여의도),64722872641.0,422257319014.0,22950.0,2820168.742527233,18399011.72174292,0.15327827304955274
서울대병원,602055219.0,3940344925.0,270.0,2229834.144444444,14593870.092592593,0.1527925170154996
논현초등학교,859950764.0,5638565567.0,1416.0,607309.8615819209,3982037.82980226,0.1525123284959045
서울서부지방법원,2385918643.0,15698906485.0,2658.0,897636.8107599699,5906285.359292701,0.151979925817107
후암시장,608550444.0,4006224816.0,606.0,1004208.6534653465,6610932.039603961,0.15190122171116818
종로4가,1343237446.0,8855702635.0,984.0,1365078.7052845529,8999697.799796747,0.1516805047959924
한양공고앞 교차로,116767949.0,770494642.0,336.0,347523.65773809527,2293138.8154761903,0.1515493329024344
마천1치안센터,61807356.0,408098299.0,264.0,234118.77272727274,1545826.8901515151,0.15145212844908232
세종대왕기념관교차로,93657707.0,618972112.0,102.0,918212.8137254902,6068354.039215687,0.15131167492728653
대치동아우편취급국,609297033.0,4053272559.0,756.0,805948.4563492064,5361471.638888889,0.15032224557588653
언북중학교,750013763.0,5019011423.0,756.0,992081.6970899471,6638903.998677249,0.14943455987428222
이화사거리,2731171127.0,18370232161.0,1464.0,1865554.0484972678,12547972.787568307,0.14867374037864778
서울산업정보학교(서울삼성초등학교),5357958.0,36175940.0,72.0,74416.08333333333,502443.6111111111,0.14810832835304347
언주역 3번,1681291579.0,11362175115.0,1002.0,1677935.7075848302,11339496.122754492,0.14797268674203143
강동구청(강동구청역 2번),95391098.0,645538882.0,288.0,331219.09027777775,2241454.451388889,0.147769717146178
강남구청역 2번,479725745.0,3295620299.0,210.0,2284408.3095238097,15693429.995238096,0.14556462865141492
서울고교교차로,364450799.0,2512487438.0,486.0,749898.7633744855,5169727.238683128,0.14505576962809075
봉은사역 4번,419994769.0,2896037374.0,204.0,2058797.887254902,14196261.637254901,0.14502394643474653
문정역,8020570623.0,56268317196.0,14298.0,560957.5201426772,3935397.7616449855,0.14254150510778318
언주역(차병원),5618872631.0,39990744424.0,5682.0,988889.9385779655,7038145.797958465,0.1405043269869189
회현역,2639121405.0,18865517293.0,1902.0,1387550.6861198738,9918778.80809674,0.13989128228035597
경기대학교,9603576.0,68673782.0,162.0,59281.333333333336,423912.23456790124,0.13984341214817614
학동역,8111670356.0,58121208646.0,4674.0,1735487.8810440735,12435003.989302525,0.13956472249924998
DMC(디지털미디어시티),10910002335.0,78522518162.0,7122.0,1531873.397219882,11025346.55461949,0.13894106544687662
경복아파트교차로,1750133947.0,12615614507.0,1776.0,985435.7809684685,7103386.546734234,0.1387276018959605
연희세브란스병원,576934904.0,4201334813.0,546.0,1056657.3333333333,7694752.404761905,0.13732181072901317
낙성대역 5번(관악중학교),2916554.0,21550845.0,72.0,40507.694444444445,299317.2916666667,0.13533362612927705
도림초등학교,530553.0,3952620.0,36.0,14737.583333333334,109795.0,0.13422818282556886
상계주공1단지(가)상가,9476355.0,71170913.0,84.0,112813.75,847272.7738095238,0.13314926843779565
구로구민회관,138424193.0,1043849265.0,144.0,961279.1180555555,7248953.229166667,0.13260936961046765
영진시장A동,3942947.0,29861721.0,90.0,43810.52222222222,331796.9,0.13204017946587873
국립재활원,18651564.0,141707251.0,108.0,172699.66666666666,1312104.1759259258,0.13162039252317442
포스코사거리,27103371742.0,208276463686.0,10032.0,2701691.760566188,20761210.49501595,0.13013170697415602
강남언주로,2193584841.0,16899355202.0,2088.0,1050567.4525862068,8093560.920498084,0.129802872049248
종로구청,6654912918.0,51515811028.0,2814.0,2364929.963752665,18306969.093105897,0.1291819498752122
역삼역,34573210414.0,269583347948.0,20598.0,1678474.143800369,13087840.952908048,0.12824683229569817
종로6가,1072135594.0,8392947073.0,1092.0,981809.152014652,7685848.967948718,0.1277424466846748
청담근린공원,13142115.0,104322764.0,72.0,182529.375,1448927.2777777778,0.12597552534171735
서울시청,11479847495.0,91783541965.0,2832.0,4053618.4657485876,32409442.784251414,0.1250752286218986
신광명마을,103694541.0,834610693.0,120.0,864121.175,6955089.108333333,0.1242430055949451
동평화시장,276683384.0,2233969751.0,234.0,1182407.623931624,9546879.277777778,0.12385278890913685
구로디지털단지,14907275199.0,123291561421.0,8784.0,1697094.1711065574,14035924.569785975,0.12091075031564061
월계역 3번,197062574.0,1642613449.0,336.0,586495.755952381,4888730.50297619,0.11996892763782552
시흥3동 우편취급국,47554883.0,396873357.0,72.0,660484.4861111111,5512129.958333333,0.11982382329585305
르네상스호텔사거리,4296073061.0,36046893215.0,2772.0,1549809.9065656567,13003929.73124098,0.11918012005573614
거여초등학교,3363316.0,28225645.0,72.0,46712.72222222222,392022.84722222225,0.11915816272754792
성수초등학교,2024374992.0,17068942057.0,2880.0,702907.9833333333,5926715.992013888,0.11859991001432925
충정로현대아파트,284834823.0,2415657517.0,738.0,385955.0447154472,3273248.6680216803,0.1179119229425104
양재화물트럭터미널앞,651899616.0,5531452503.0,816.0,798896.5882352941,6778740.8125,0.11785324300379335
성동세무서,415498252.0,3532963876.0,540.0,769441.2074074075,6542525.696296296,0.11760614220330626
자동차부품상가,26424544.0,227643221.0,168.0,157288.95238095237,1355019.1726190476,0.11607876520074366
서초중학교,291133989.0,2525314292.0,294.0,990251.6632653062,8589504.394557822,0.1152862397850002
동묘앞역 3번,66524483.0,582236410.0,114.0,583548.0964912281,5107336.929824562,0.11425682395918867
경동광성상가(경동시장),7928890.0,70254355.0,168.0,47195.77380952381,418180.6845238095,0.1128597650636747
가산디지털단지역 1번 출입구,643968733.0,5843053560.0,870.0,740193.9459770115,6716153.517241379,0.11021099265775
시청역_1번,4361882385.0,39606551477.0,1590.0,2743322.254716981,24909780.803144652,0.11013032496739833
방현초등학교(방배119안전센터),244170804.0,2233282411.0,354.0,689748.033898305,6308707.375706214,0.10933270364613998
용산전자상가(용산역),2956552430.0,27795926463.0,3138.0,942177.3199490121,8857847.82122371,0.10636639271353507
돌곶이역 1번,636777865.0,6038072550.0,504.0,1263448.1448412698,11980302.67857143,0.10546045277312872
성수1가1동주민센터,227287925.0,2201681916.0,438.0,518922.20319634705,5026671.04109589,0.10323377021369877
봉원사,346257003.0,3451603423.0,168.0,2061053.5892857143,20545258.470238097,0.10031772500070324
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",97494210.0,989449865.0,132.0,738592.5,7495832.310606061,0.09853375441109388
마포역 4번,159618189.0,1647814477.0,366.0,436115.2704918033,4502225.346994535,0.09686660193118331
G타워,137347651.0,1428015121.0,336.0,408772.7708333333,4250045.00297619,0.0961808099789722
충무초등학교,251978419.0,2705780862.0,702.0,358943.6168091168,3854388.6923076925,0.09312595211932576
서울역 12번,2708844308.0,29546027409.0,2472.0,1095810.8042071196,11952276.459951457,0.09168218354711402
회현역 1번,83330719.0,924386859.0,162.0,514387.15432098764,5706091.722222222,0.09014701819771326
더케이호텔(양재리본타워2단지아파트),382492761.0,4265849783.0,264.0,1448836.2159090908,16158521.905303031,0.0896639076519493
연희초등학교,67781857.0,759881235.0,414.0,163724.2922705314,1835461.920289855,0.08920059330060967
충정로역 3번,537305344.0,6030206457.0,696.0,771990.4367816092,8664089.737068966,0.08910231313494811
가산디지털단지,22833924871.0,257370173800.0,20034.0,1139758.6538384745,12846669.352101428,0.0887201672744878
테크노상가(엘리시움),145262027.0,1657004292.0,36.0,4035056.3055555555,46027897.0,0.08766545005424765
오금역 4번,10449417.0,121463708.0,18.0,580523.1666666666,6747983.777777778,0.08602912896418409
성원어린이공원,303505383.0,3534420183.0,732.0,414624.84016393445,4828442.872950819,0.08587133597182722
서울시인재개발원,51431198.0,612551028.0,114.0,451150.8596491228,5373254.631578947,0.08396230787159825
남부터미널역 1번,94389298.0,1129438228.0,372.0,253734.67204301077,3036124.2688172045,0.08357189942750902
을지로입구역,10628416346.0,128620632392.0,5736.0,1852931.720013947,22423401.741980474,0.08263383679849697
논현종합시장,7566308.0,92678313.0,72.0,105087.61111111111,1287198.7916666667,0.08164054518342387
서울역,8903034743.0,118128284663.0,5676.0,1568540.3000352362,20811889.47551092,0.07536751057038416
역삼역 4번,49689376.0,660432251.0,216.0,230043.40740740742,3057556.717592593,0.07523765825300376
역삼역 8번,237882922.0,3388015145.0,294.0,809125.5850340136,11523861.037414966,0.07021306334803884
역삼월드메르디앙아파트,7314375.0,104463886.0,48.0,152382.8125,2176330.9583333335,0.0700182166303865
남산골공원옆,80876080.0,1207331523.0,168.0,481405.2380952381,7186497.160714285,0.06698746654029011
충정로역,657173205.0,10812171650.0,1152.0,570462.8515625,9385565.668402778,0.060780870510874656
내방역 5번,20915332.0,350828647.0,90.0,232392.57777777777,3898096.077777778,0.059616944564963074
원남동사거리,344160905.0,5969196963.0,1134.0,303492.8615520282,5263842.119047619,0.05765614824460936
삼성전자서울R&D(서울우면초등학교),138838414.0,2521878639.0,258.0,538133.3875968992,9774723.406976745,0.05505356675492265
양목초등학교,22854683.0,421805736.0,264.0,86570.76893939394,1597749.0,0.05418295923789903
중구회현체육센터(정화예술대남산캠퍼스),93180109.0,1734804731.0,246.0,378780.93089430896,7052051.75203252,0.05371215983846657
시청역_8번,4041532250.0,91223283026.0,2502.0,1615320.6434852118,36460145.094324544,0.04430373601932417
미근동,606167399.0,13815082894.0,1464.0,414048.76980874315,9436532.031420765,0.043877217650519
삼성중앙역 7번,1008852.0,24219897.0,36.0,28023.666666666668,672774.9166666666,0.04165385178970828
문래동주민센터,716294657.0,17748983881.0,1638.0,437298.3253968254,10835765.495115995,0.04035693884238532
베르사이유1아파트,49107609.0,1260010914.0,114.0,430768.5,11052727.315789474,0.038973955268454125
학동초등학교,18568553.0,479831210.0,36.0,515793.1388888889,13328644.722222222,0.03869809343998278
군자초등학교,14672261.0,391347873.0,72.0,203781.40277777778,5435387.125,0.03749160788207478
장위동성당,520751.0,14158537.0,18.0,28930.61111111111,786585.3888888889,0.03678000064554692
성수역 골목형상점가,12412157.0,359587843.0,204.0,60843.9068627451,1762685.5049019607,0.03451773256972984
종로5가역 4번,1270848.0,48729152.0,36.0,35301.333333333336,1353587.5555555555,0.026079829995810315
공덕래미안3차아파트,53742734.0,2191321710.0,96.0,559820.1458333334,22826267.8125,0.02452525968904858
언남고등학교,21306500.0,923337167.0,126.0,169099.20634920636,7328072.753968254,0.023075535959660987
신목동역,58293.0,2772171.0,66.0,883.2272727272727,42002.59090909091,0.02102792360211545
청담삼익시장,85318928.0,4209642068.0,324.0,263330.02469135803,12992722.432098765,0.020267501754735885
구로세무서,4604598.0,339882587.0,138.0,33366.65217391304,2462917.297101449,0.0135476137234415
언주중학교,397240.0,36149889.0,72.0,5517.222222222223,502081.7916666667,0.010988692109123765
한국교통안전공단 강남자동차검사소,499057.0,79150441.0,102.0,4892.71568627451,775984.7156862745,0.006305170175868003
총신대학교,0.0,11075855.0,78.0,0.0,141998.14102564103,0.0
청계천박물관,0.0,583129057.0,48.0,0.0,12148522.020833334,0.0
상신초등학교입구,238701810.0,460186920.0,0.0,inf,inf,
